factor_key,country_code,country_name,year,method,unit,value_kg_co2e_per_kwh,source_ref,status,notes
electricity_dk_2004_lc,DK,Denmark,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,0.466033783753788,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_dk_2005_lc,DK,Denmark,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,0.326582718699722,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_dk_2006_lc,DK,Denmark,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,0.5583339444704,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_dk_2007_lc,DK,Denmark,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,0.430632802051886,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_dk_2008_lc,DK,Denmark,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,0.371471562839222,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_dk_2009_lc,DK,Denmark,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,0.431640716540645,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_dk_2010_lc,DK,Denmark,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.445759283165861,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_dk_2011_lc,DK,Denmark,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.328642801298449,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_dk_2012_lc,DK,Denmark,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.216756795789624,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_dk_2013_lc,DK,Denmark,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.355187729723111,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_dk_2014_lc,DK,Denmark,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.26722553726119,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_dk_2015_lc,DK,Denmark,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.170801094480563,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_dk_2016_lc,DK,Denmark,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.236803364632996,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_dk_2017_lc,DK,Denmark,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.176299793109948,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_dk_2018_lc,DK,Denmark,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.205798265484046,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_dk_2019_lc,DK,Denmark,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.170596875513752,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_dk_2020_lc,DK,Denmark,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.118224712254275,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_dk_2021_lc,DK,Denmark,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.137898572117357,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_de_1990_lc,DE,Germany,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,0.814236845431958,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_de_1991_lc,DE,Germany,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,0.813285984382624,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_de_1992_lc,DE,Germany,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,0.769331118589218,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_de_1993_lc,DE,Germany,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,0.763912274084727,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_de_1994_lc,DE,Germany,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,0.766670736951674,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_de_1995_lc,DE,Germany,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.746488544149014,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_de_1996_lc,DE,Germany,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.738005151718741,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_de_1997_lc,DE,Germany,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.713602301553446,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_de_1998_lc,DE,Germany,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.709464888567844,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_de_1999_lc,DE,Germany,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,0.674113746560407,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_de_2000_lc,DE,Germany,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,0.675881200159164,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_de_2001_lc,DE,Germany,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,0.693173407332131,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_de_2002_lc,DE,Germany,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,0.679633179721174,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_de_2003_lc,DE,Germany,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,0.647419590061328,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_de_2004_lc,DE,Germany,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,0.635385647889341,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_de_2005_lc,DE,Germany,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,0.627371697745259,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_de_2006_lc,DE,Germany,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,0.626426258480671,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_de_2007_lc,DE,Germany,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,0.652556828005003,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_de_2008_lc,DE,Germany,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,0.615108756842569,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_de_2009_lc,DE,Germany,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,0.603659711882881,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_de_2010_lc,DE,Germany,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.589685252063135,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_de_2011_lc,DE,Germany,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.592078243510642,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_de_2012_lc,DE,Germany,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.605799355986023,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_de_2013_lc,DE,Germany,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.610611822749524,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_de_2014_lc,DE,Germany,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.588341995180052,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_de_2015_lc,DE,Germany,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.567271019509696,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_de_2016_lc,DE,Germany,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.57029443117711,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_de_2017_lc,DE,Germany,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.532472784087645,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_de_2018_lc,DE,Germany,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.509870852663612,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_de_2019_lc,DE,Germany,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.441606336190274,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_de_2020_lc,DE,Germany,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.399833343824125,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_de_2021_lc,DE,Germany,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.438488002495411,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_ee_1990_lc,EE,Estonia,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,1.84987082760109,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_ee_1991_lc,EE,Estonia,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,1.64208691860908,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_ee_1992_lc,EE,Estonia,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,2.03429812015012,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_ee_1993_lc,EE,Estonia,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,2.23054863228746,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_ee_1994_lc,EE,Estonia,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,2.6784853262566,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_ee_1995_lc,EE,Estonia,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,2.88947358596314,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_ee_1996_lc,EE,Estonia,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,2.7625484229853,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_ee_1997_lc,EE,Estonia,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,2.55850354714666,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_ee_1998_lc,EE,Estonia,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,2.52644372751553,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_ee_1999_lc,EE,Estonia,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,2.53059593696639,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_ee_2000_lc,EE,Estonia,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,2.19951898402723,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_ee_2001_lc,EE,Estonia,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,2.10902188149354,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_ee_2002_lc,EE,Estonia,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,1.99475800313367,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_ee_2003_lc,EE,Estonia,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,2.07951680518134,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_ee_2004_lc,EE,Estonia,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,1.98739793570412,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_ee_2005_lc,EE,Estonia,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,1.96787445794063,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_ee_2006_lc,EE,Estonia,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,1.88544829710457,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_ee_2007_lc,EE,Estonia,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,2.03165397596064,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_ee_2008_lc,EE,Estonia,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,1.7172629301399,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_ee_2009_lc,EE,Estonia,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,1.27042620161302,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_ee_2010_lc,EE,Estonia,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,1.74731300936822,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_ee_2011_lc,EE,Estonia,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,1.6480445997974,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_ee_2012_lc,EE,Estonia,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,1.37612671193281,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_ee_2013_lc,EE,Estonia,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,1.47562137544292,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_ee_2014_lc,EE,Estonia,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,1.25218987800468,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_ee_2015_lc,EE,Estonia,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.820167616494375,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_ee_2016_lc,EE,Estonia,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,1.19206781475223,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_ee_2017_lc,EE,Estonia,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,1.43818435072893,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_ee_2018_lc,EE,Estonia,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,1.24342904593616,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_ee_2019_lc,EE,Estonia,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.725161843903765,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_ee_2020_lc,EE,Estonia,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.326726242762736,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_ee_2021_lc,EE,Estonia,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.351441147123621,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_ie_1990_lc,IE,Ireland,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,1.04208974004973,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_ie_1991_lc,IE,Ireland,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,1.04794738708805,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
